fips,year,quarter,quarter_num,period_index,total_ed_encounters,treat_and_release_ed,ed_encounters_requiring,ed_encounters_admitted_as,facility_count,component_gap,county_name,lat,lon,target_lag1,target_lag2,target_lag3,target_lag4,target_roll4,facility_count_lag1,acs_lag2_population,acs_lag2_median_income,acs_lag2_poverty_rate,acs_lag2_pct_under5,acs_lag2_pct_65plus,acs_source_year,acs_lag2_population_100k,weather_lag4_days_observed,weather_lag4_tavg_mean,weather_lag4_precip_total,weather_lag4_snowfall_total,weather_lag4_hot_days,weather_lag4_freeze_days,weather_lag4_wet_days,weather_source_year,is_covid,post_covid,quarter_Q2,quarter_Q3,quarter_Q4,is_nyc,is_downstate_non_nyc,region,facility_ed_encounters_per_100k_proxy
36055,2021,Q2,2,8086,75445.0,56779.0,735.0,17931.0,6,0.0,Monroe County,43.250347,-77.700518,65785.0,77599.0,71890.0,55512.0,67696.5,6.0,743341.0,60075.0,14.391967688149446,5.5541131190126745,16.862247609105378,2019,7.43341,91,54.52582417582418,7.08,2.124,1,9,47,2020,1,0,1,0,0,0,0,upstate,10149.446889112802
36057,2021,Q2,2,8086,9004.0,4631.0,43.0,637.0,2,3693.0,Montgomery County,42.900891,-74.435357,8177.0,4755.0,5086.0,4079.0,5524.25,2.0,49302.0,49462.0,19.774163472495598,6.301975579084012,18.295403837572515,2019,0.49302,91,54.512637362637356,8.971,5.319,1,19,46,2020,1,0,1,0,0,0,0,upstate,18262.950793071275
36059,2021,Q2,2,8086,98731.0,66956.0,1080.0,23396.0,12,7299.0,Nassau County,40.729612,-73.589414,96713.0,92664.0,88726.0,69332.0,86858.75,12.0,1356509.0,116100.0,5.556719059237463,5.471987285008798,17.470064702851214,2019,13.56509,91,58.22637362637363,12.609,0.111,0,2,45,2020,1,0,1,0,0,0,1,downstate_non_nyc,7278.315145715952
36061,2021,Q2,2,8086,236410.0,163372.0,1059.0,40903.0,18,31076.0,New York County,40.776642,-73.970187,225706.0,206140.0,198976.0,142370.0,193298.0,18.0,1631993.0,86553.0,15.83353999796806,4.826797663960568,16.198353791958667,2019,16.31993,91,59.0510989010989,11.142,0.055,0,1,41,2020,1,0,1,0,0,1,0,nyc,14485.968996190548
36063,2021,Q2,2,8086,13206.0,11745.0,62.0,1399.0,4,0.0,Niagara County,43.272672,-78.812943,11363.0,12118.0,13771.0,10213.0,11866.25,4.0,210820.0,55522.0,13.455732827119169,5.264680770325396,18.602125035575373,2019,2.1082,91,55.427472527472524,7.442,0.964,1,8,41,2020,1,0,1,0,0,0,0,upstate,6264.111564367707
36065,2021,Q2,2,8086,23304.0,19180.0,135.0,3989.0,4,0.0,Oneida County,43.242727,-75.434282,20290.0,22810.0,22261.0,17654.0,20753.75,4.0,229959.0,56027.0,15.472338863266103,5.6601394161567935,18.383711879074095,2019,2.29959,91,54.29945054945055,11.149000000000001,5.127,2,20,50,2020,1,0,1,0,0,0,0,upstate,10133.980405202667
36067,2021,Q2,2,8086,53782.0,41454.0,545.0,11783.0,4,0.0,Onondaga County,43.006516,-76.196134,46976.0,51131.0,50256.0,36961.0,46331.0,4.0,462872.0,61359.0,14.111935302828474,5.69639122694827,16.59918940873503,2019,4.62872,91,55.02197802197802,9.993,6.1450000000000005,0,15,52,2020,1,0,1,0,0,0,0,upstate,11619.194939421699
36069,2021,Q2,2,8086,14057.0,10115.0,160.0,1573.0,3,2209.0,Ontario County,42.856357,-77.303497,11953.0,12164.0,13306.0,10614.0,12009.25,3.0,109511.0,64944.0,8.664140842946543,4.963884906539069,19.3651779273315,2019,1.09511,91,55.02362637362637,8.532,5.4030000000000005,2,17,50,2020,1,0,1,0,0,0,0,upstate,12836.153445772572
36071,2021,Q2,2,8086,35216.0,28468.0,350.0,6398.0,4,0.0,Orange County,41.40241,-74.306252,30427.0,30403.0,32075.0,24838.0,29435.75,4.0,380085.0,79944.0,11.64923233119657,6.617730244550561,13.668258415880658,2019,3.80085,91,57.60934065934066,10.246,1.213,2,6,44,2020,1,0,1,0,0,0,0,upstate,9265.295920649329
36073,2021,Q2,2,8086,1505.0,,,,1,,Orleans County,43.339906,-78.207028,1273.0,,,,,1.0,40904.0,52620.0,13.720496731339757,5.043516526501075,17.35282612947389,2019,0.40904,91,54.715934065934064,6.579,1.82,1,7,45,2020,1,0,1,0,0,0,0,upstate,3679.346763152748
36075,2021,Q2,2,8086,6105.0,5260.0,32.0,813.0,2,0.0,Oswego County,43.461443,-76.209262,5254.0,5334.0,5917.0,4564.0,5267.25,2.0,118339.0,55967.0,17.00054860459766,5.462273637600453,15.775019224431505,2019,1.18339,91,54.279120879120875,9.983,3.499,0,11,52,2020,1,0,1,0,0,0,0,upstate,5158.9078832844625
36077,2021,Q2,2,8086,8895.0,3192.0,63.0,659.0,2,4981.0,Otsego County,42.629776,-75.028841,8047.0,8209.0,9376.0,7137.0,8192.25,2.0,59972.0,54028.0,14.86626921183613,4.233642366437671,20.56459681184553,2019,0.59972,91,52.176373626373625,9.256,10.886,0,23,54,2020,1,0,1,0,0,0,0,upstate,14831.921563396252
36079,2021,Q2,2,8086,5177.0,4395.0,68.0,714.0,1,0.0,Putnam County,41.427907,-73.743861,4703.0,4688.0,4930.0,3594.0,4478.75,1.0,98787.0,104486.0,4.980886221637619,4.446941399171956,16.7066516849383,2019,0.98787,91,56.1956043956044,11.734,1.4889999999999999,1,8,40,2020,1,0,1,0,0,0,0,upstate,5240.56809094314
36081,2021,Q2,2,8086,164504.0,82513.0,452.0,18004.0,10,63535.0,Queens County,40.654658,-73.841209,145101.0,139457.0,137167.0,96370.0,129523.75,10.0,2287388.0,68666.0,12.232498310795116,6.255125934034803,15.323766671854536,2019,22.87388,91,58.09505494505494,11.567,0.08299999999999999,0,0,43,2020,1,0,1,0,0,1,0,nyc,7191.7838163005135
36083,2021,Q2,2,8086,10537.0,8871.0,75.0,1591.0,1,0.0,Rensselaer County,42.710421,-73.513845,9612.0,9671.0,10208.0,7601.0,9273.0,1.0,159185.0,68991.0,11.708763810579148,5.205264315105067,16.52605459057072,2019,1.59185,91,53.738461538461536,9.28,6.920999999999999,0,17,43,2020,1,0,1,0,0,0,0,upstate,6619.342274711813
36085,2021,Q2,2,8086,19381.0,15986.0,213.0,3182.0,3,0.0,Richmond County,40.561263,-74.1399,17221.0,27991.0,28892.0,21296.0,23850.0,3.0,474893.0,82783.0,11.650988673449799,5.743188465612254,15.886104869939125,2019,4.74893,91,58.78186813186813,10.273,0.08299999999999999,0,0,44,2020,1,0,1,0,0,1,0,nyc,4081.129854514596
36087,2021,Q2,2,8086,19934.0,15441.0,130.0,4363.0,2,0.0,Rockland County,41.154628,-74.024662,17720.0,16445.0,17503.0,13110.0,16194.5,2.0,324422.0,93024.0,13.870528407032099,7.907293586748125,15.538711924592045,2019,3.24422,91,57.751098901098906,12.539,0.386,0,3,45,2020,1,0,1,0,0,0,1,downstate_non_nyc,6144.466158275333
36089,2021,Q2,2,8086,14645.0,9932.0,89.0,1258.0,5,3366.0,St. Lawrence County,44.488112,-75.074311,12017.0,12510.0,14170.0,10350.0,12261.75,5.0,108913.0,50940.0,17.867417329167566,5.206908266230845,16.89238199296686,2019,1.08913,91,53.43736263736264,6.74,3.336,0,24,45,2020,1,0,1,0,0,0,0,upstate,13446.512353897147
36091,2021,Q2,2,8086,9090.0,6918.0,148.0,2024.0,1,0.0,Saratoga County,43.106135,-73.855387,7697.0,7931.0,8465.0,6602.0,7673.75,1.0,228502.0,84291.0,5.844282844087264,5.122055824456679,17.588905129933217,2019,2.28502,91,55.48681318681319,11.221,3.445,1,13,39,2020,1,0,1,0,0,0,0,upstate,3978.08334281538
36093,2021,Q2,2,8086,12166.0,10716.0,61.0,1389.0,2,0.0,Schenectady County,42.817552,-74.043559,11112.0,12166.0,10687.0,8797.0,10690.5,2.0,154859.0,65499.0,11.44934934072272,5.84725459934521,16.82498272622192,2019,1.54859,91,55.47637362637363,8.812,4.465,1,12,43,2020,1,0,1,0,0,0,0,upstate,7856.178846563648
36095,2021,Q2,2,8086,2495.0,2485.0,0.0,10.0,1,0.0,Schoharie County,42.591294,-74.438172,1880.0,,,,,1.0,31222.0,57714.0,12.103746397694524,4.2149766190506694,20.98840561142784,2019,0.31222,91,50.82967032967033,8.752,11.298,0,29,54,2020,1,0,1,0,0,0,0,upstate,7991.16007943117
36101,2021,Q2,2,8086,10107.0,6529.0,79.0,828.0,3,2671.0,Steuben County,42.266725,-77.385525,8158.0,8477.0,8929.0,6660.0,8056.0,3.0,96422.0,53663.0,13.693033665164103,5.531932546514281,18.928252888344986,2019,0.96422,91,53.38186813186813,10.304,6.090000000000001,0,23,56,2020,1,0,1,0,0,0,0,upstate,10482.047665470536
36103,2021,Q2,2,8086,103123.0,76279.0,1507.0,23678.0,11,1659.0,Suffolk County,40.943554,-72.692218,89190.0,108758.0,115162.0,81114.0,98556.0,11.0,1483832.0,101031.0,6.8741834877627,5.377899923980612,16.50260945983103,2019,14.83832,91,58.098351648351645,11.952,0.22100000000000003,0,0,42,2020,1,0,1,0,0,0,1,downstate_non_nyc,6949.77598542153
36105,2021,Q2,2,8086,6546.0,5846.0,37.0,663.0,2,0.0,Sullivan County,41.719993,-74.771577,5760.0,6568.0,7491.0,6072.0,6472.75,2.0,75116.0,57426.0,15.151807361692748,5.667234677032855,18.541988391288143,2019,0.75116,91,53.504945054945054,11.321,6.67,0,19,47,2020,1,0,1,0,0,0,0,upstate,8714.521540018106
36109,2021,Q2,2,8086,7481.0,6416.0,60.0,1005.0,1,0.0,Tompkins County,42.453006,-76.473483,5833.0,5604.0,6182.0,4632.0,5562.75,1.0,102642.0,60240.0,18.893626570915618,4.014925663958223,13.927047407494008,2019,1.02642,91,54.41208791208791,10.48,6.282,0,19,54,2020,1,0,1,0,0,0,0,upstate,7288.4394302527235
36111,2021,Q2,2,8086,10643.0,9274.0,55.0,1314.0,2,0.0,Ulster County,41.947212,-74.265458,8856.0,9148.0,10129.0,7181.0,8828.5,2.0,178665.0,64304.0,13.791469194312796,4.397055942686032,19.172193770464276,2019,1.78665,91,55.907692307692315,14.227,5.4030000000000005,0,10,47,2020,1,0,1,0,0,0,0,upstate,5956.958553717852
36113,2021,Q2,2,8086,10476.0,8161.0,137.0,2178.0,1,0.0,Warren County,43.555105,-73.838139,9139.0,9324.0,10937.0,7936.0,9334.0,1.0,64276.0,61024.0,9.473035731210313,4.326653805463937,21.605264795569106,2019,0.64276,91,54.503296703296705,7.413,3.032,3,16,35,2020,1,0,1,0,0,0,0,upstate,16298.462878835024
36117,2021,Q2,2,8086,5389.0,4368.0,38.0,983.0,1,0.0,Wayne County,43.218114,-77.049402,4628.0,4749.0,5307.0,3997.0,4670.25,1.0,90519.0,59449.0,11.615873122542926,5.483931550282261,18.372938278151548,2019,0.90519,91,55.3456043956044,7.914,3.224,3,10,49,2020,1,0,1,0,0,0,0,upstate,5953.446237806427
36119,2021,Q2,2,8086,79255.0,45199.0,601.0,12936.0,13,20519.0,Westchester County,41.152686,-73.745753,69131.0,70169.0,69939.0,52000.0,65309.75,13.0,968890.0,96610.0,8.839909277870884,5.630257304750797,16.74194180969976,2019,9.6889,91,57.91868131868132,11.504,0.35900000000000004,1,2,43,2020,1,0,1,0,0,0,1,downstate_non_nyc,8179.979151400056
36121,2021,Q2,2,8086,3284.0,2870.0,25.0,389.0,1,0.0,Wyoming County,42.701365,-78.228576,2647.0,2841.0,3035.0,2135.0,2664.5,1.0,40305.0,58052.0,10.473476778866639,5.160650043418931,17.357647934499443,2019,0.40305,91,52.36483516483516,10.528,7.6049999999999995,0,23,55,2020,1,0,1,0,0,0,0,upstate,8147.872472397966
36123,2021,Q2,2,8086,1729.0,1672.0,0.0,57.0,1,0.0,Yates County,42.638237,-77.104324,1306.0,1412.0,1724.0,1245.0,1421.75,1.0,25011.0,56563.0,11.906160819204297,5.981368197992883,20.11115109351885,2019,0.25011,91,54.613736263736264,10.217,5.4030000000000005,0,18,52,2020,1,0,1,0,0,0,0,upstate,6912.958298348726
36001,2021,Q3,3,8087,41275.0,31159.0,431.0,9685.0,5,0.0,Albany County,42.58824,-73.97401,36834.0,33062.0,26805.0,29054.0,31438.75,5.0,306968.0,66252.0,11.873645453015467,5.075447603659013,16.51344765578171,2019,3.06968,92,69.68369565217391,12.894,0.0,3,0,48,2020,1,0,0,1,0,0,0,upstate,13446.026947434262
36003,2021,Q3,3,8087,2933.0,,,,2,,Allegany County,42.247853,-78.026153,2772.0,2178.0,2336.0,2454.0,2435.0,2.0,46688.0,48412.0,16.88227684346701,5.157642220699109,18.411583276216586,2019,0.46688,92,66.89565217391304,8.668,0.0,0,0,46,2020,1,0,0,1,0,0,0,upstate,6282.128169979438
36005,2021,Q3,3,8087,176052.0,123080.0,214.0,25790.0,10,26968.0,Bronx County,40.848711,-73.852939,165672.0,151201.0,137389.0,142216.0,149119.5,10.0,1435068.0,40088.0,28.005464383318063,7.308782580337657,12.519337062773332,2019,14.35068,92,74.23097826086956,13.115,0.0,14,0,45,2020,1,0,0,1,0,1,0,nyc,12267.850722056377
36007,2021,Q3,3,8087,23618.0,18720.0,265.0,4633.0,3,0.0,Broome County,42.161977,-75.830283,22543.0,16164.0,19133.0,20638.0,19619.5,3.0,193188.0,52226.0,17.41052207040511,5.231173778909663,18.69008427024453,2019,1.93188,92,68.40380434782608,11.572000000000001,0.0,2,0,44,2020,1,0,0,1,0,0,0,upstate,12225.397022589395
36009,2021,Q3,3,8087,7087.0,5960.0,50.0,1077.0,1,0.0,Cattaraugus County,42.239099,-78.662332,7038.0,5866.0,5552.0,6568.0,6256.0,1.0,77121.0,48703.0,16.502631261800506,5.704023547412508,18.706966973975963,2019,0.77121,92,66.27771739130435,9.489,0.0,0,0,50,2020,1,0,0,1,0,0,0,upstate,9189.455530918945
36011,2021,Q3,3,8087,6668.0,5544.0,64.0,1060.0,1,0.0,Cayuga County,43.008546,-76.574587,5975.0,5025.0,5332.0,5639.0,5492.75,1.0,77425.0,58377.0,12.096752052274661,5.024216984178237,18.355828220858896,2019,0.77425,92,71.28478260869565,8.787,0.0,10,0,45,2020,1,0,0,1,0,0,0,upstate,8612.205360025831
36013,2021,Q3,3,8087,14440.0,12981.0,93.0,1366.0,3,0.0,Chautauqua County,42.304216,-79.407595,13203.0,11118.0,11576.0,12929.0,12206.5,3.0,128496.0,46820.0,18.198511488836168,5.449975096501058,19.578041339808244,2019,1.28496,92,68.59239130434783,9.370000000000001,0.0,1,0,48,2020,1,0,0,1,0,0,0,upstate,11237.703897397585
36015,2021,Q3,3,8087,8810.0,7554.0,70.0,1186.0,3,0.0,Chemung County,42.148697,-76.752471,8130.0,6673.0,7053.0,7849.0,7426.25,3.0,84895.0,54940.0,13.872659549288056,5.816596972731021,18.392131456505094,2019,0.84895,92,69.4804347826087,7.907,0.0,5,0,42,2020,1,0,0,1,0,0,0,upstate,10377.525178161259
36017,2021,Q3,3,8087,4090.0,,,,1,,Chenango County,42.478024,-75.602241,5213.0,2243.0,3213.0,3337.0,3501.5,1.0,47909.0,52002.0,13.534537725823592,5.335114487883279,20.19871005447828,2019,0.47909,92,67.06358695652175,11.66,0.0,1,0,41,2020,1,0,0,1,0,0,0,upstate,8537.018096808533
36019,2021,Q3,3,8087,9248.0,7186.0,95.0,1967.0,1,0.0,Clinton County,44.752712,-73.705643,8411.0,7997.0,8246.0,8350.0,8251.0,1.0,80583.0,56365.0,15.000619178006797,4.8620676817691075,16.40296340419195,2019,0.80583,92,64.38478260869564,11.042,0.0,0,0,56,2020,1,0,0,1,0,0,0,upstate,11476.365982899619
36021,2021,Q3,3,8087,5989.0,5121.0,63.0,805.0,1,0.0,Columbia County,42.247696,-73.626718,5475.0,4832.0,5052.0,5492.0,5212.75,1.0,60371.0,66787.0,11.57254828298697,4.23547729870302,23.083931026486226,2019,0.60371,92,71.62989130434782,8.661,0.0,8,0,39,2020,1,0,0,1,0,0,0,upstate,9920.325984330226
36023,2021,Q3,3,8087,6468.0,5744.0,58.0,666.0,1,0.0,Cortland County,42.594039,-76.07624,5805.0,4628.0,5102.0,5540.0,5268.75,1.0,47865.0,56023.0,16.401281068158237,4.963961140708242,16.020056408649328,2019,0.47865,92,67.30380434782609,11.15,0.0,0,0,50,2020,1,0,0,1,0,0,0,upstate,13513.005327483548
36025,2021,Q3,3,8087,4918.0,3387.0,0.0,23.0,4,1508.0,Delaware County,42.193986,-74.966728,4191.0,3008.0,2065.0,2535.0,2949.75,4.0,44995.0,49544.0,16.580298731446526,3.8937659739971107,23.975997333037004,2019,0.44995,92,65.4929347826087,14.933,0.0,0,0,46,2020,1,0,0,1,0,0,0,upstate,10930.10334481609
36027,2021,Q3,3,8087,28395.0,22674.0,256.0,5465.0,3,0.0,Dutchess County,41.754825,-73.740014,27092.0,22874.0,23403.0,25167.0,24634.0,3.0,293754.0,81219.0,9.041098855118781,4.608277674516772,17.08095889758097,2019,2.93754,92,71.88315217391305,10.485,0.0,14,0,34,2020,1,0,0,1,0,0,0,upstate,9666.251353173064
36029,2021,Q3,3,8087,89218.0,62220.0,993.0,17228.0,10,8777.0,Erie County,42.752759,-78.778192,84468.0,73781.0,73137.0,83550.0,78734.0,10.0,919355.0,58121.0,14.199538872757772,5.476665705848122,17.593203931016856,2019,9.19355,92,69.79239130434782,9.027000000000001,0.0,2,0,43,2020,1,0,0,1,0,0,0,upstate,9704.412332559239
36031,2021,Q3,3,8087,2776.0,2776.0,0.0,0.0,3,0.0,Essex County,44.109601,-73.778431,2063.0,1616.0,1664.0,2341.0,1921.0,3.0,37459.0,56763.0,9.872959300988732,3.9456472409834755,22.758215649109694,2019,0.37459,92,60.62934782608695,12.893,0.0,0,1,57,2020,1,0,0,1,0,0,0,upstate,7410.769107557597
36033,2021,Q3,3,8087,6794.0,6291.0,61.0,442.0,2,0.0,Franklin County,44.594376,-74.31067,5542.0,4515.0,4754.0,5654.0,5116.25,2.0,50477.0,50407.0,17.779015370906663,4.923034253224241,16.571904035501316,2019,0.50477,92,63.612500000000004,13.072,0.0,0,0,52,2020,1,0,0,1,0,0,0,upstate,13459.595459318105
36035,2021,Q3,3,8087,4979.0,4499.0,30.0,450.0,1,0.0,Fulton County,43.115609,-74.423678,4431.0,3732.0,3607.0,4284.0,4013.5,1.0,53646.0,50482.0,14.902259940879183,5.051634791037542,19.03403795250345,2019,0.53646,92,66.43423913043478,15.295,0.0,0,0,43,2020,1,0,0,1,0,0,0,upstate,9281.213883607352
36037,2021,Q3,3,8087,6135.0,5302.0,35.0,798.0,2,0.0,Genesee County,43.00091,-78.192778,5219.0,4592.0,4147.0,4421.0,4594.75,2.0,57808.0,60524.0,10.873346334264482,5.132507611403266,18.324453362856353,2019,0.57808,92,70.16684782608696,7.255,0.0,4,0,43,2020,1,0,0,1,0,0,0,upstate,10612.717962911707
36043,2021,Q3,3,8087,3699.0,,,,1,,Herkimer County,43.571009,-74.841097,3221.0,2734.0,,,,1.0,62057.0,54646.0,13.637259086581082,5.100149862223439,20.115377797831027,2019,0.62057,92,62.92010869565217,14.903,0.0,0,0,54,2020,1,0,0,1,0,0,0,upstate,5960.649080683887
36045,2021,Q3,3,8087,12250.0,7822.0,47.0,1394.0,3,2987.0,Jefferson County,43.996389,-76.052968,12917.0,10977.0,10754.0,11579.0,11556.75,3.0,112842.0,52685.0,14.017671468764409,7.903085730490421,13.224685843923362,2019,1.12842,92,69.29347826086956,11.203,0.0,3,0,46,2020,1,0,0,1,0,0,0,upstate,10855.886992431895
36047,2021,Q3,3,8087,175218.0,130653.0,646.0,24036.0,15,19883.0,Kings County,40.635045,-73.95064,162279.0,144051.0,165726.0,169229.0,160321.25,15.0,2589974.0,60231.0,19.9502132741986,7.373008377690278,13.602221489482133,2019,25.89974,92,74.5054347826087,11.947,0.0,9,0,42,2020,1,0,0,1,0,1,0,nyc,6765.241658796575
36049,2021,Q3,3,8087,2911.0,2671.0,30.0,210.0,1,0.0,Lewis County,43.782706,-75.444132,2510.0,2093.0,2109.0,2543.0,2313.75,1.0,26572.0,54524.0,13.47544727826418,6.35255155803101,17.894776456420292,2019,0.26572,92,68.25217391304348,10.463000000000001,0.0,1,0,50,2020,1,0,0,1,0,0,0,upstate,10955.140749661297
36051,2021,Q3,3,8087,3769.0,3385.0,48.0,336.0,1,0.0,Livingston County,42.729042,-77.778463,3421.0,2745.0,2735.0,3247.0,3037.0,1.0,63591.0,59510.0,13.17511135857461,4.307213284898807,17.18639430108034,2019,0.63591,92,70.49565217391304,6.011,0.0,4,0,45,2020,1,0,0,1,0,0,0,upstate,5926.939346762906
36053,2021,Q3,3,8087,8420.0,5206.0,59.0,468.0,2,2687.0,Madison County,42.910026,-75.663575,7454.0,6208.0,6241.0,7067.0,6742.5,2.0,71205.0,61633.0,9.777919069894182,4.720174145074082,17.625166771996348,2019,0.71205,92,67.29130434782608,11.11,0.0,0,0,43,2020,1,0,0,1,0,0,0,upstate,11825.012288462889
36055,2021,Q3,3,8087,76113.0,57874.0,737.0,17502.0,6,0.0,Monroe County,43.250347,-77.700518,75445.0,65785.0,77599.0,71890.0,72679.75,6.0,743341.0,60075.0,14.391967688149446,5.5541131190126745,16.862247609105378,2019,7.43341,92,71.03967391304347,6.77,0.0,3,0,46,2020,1,0,0,1,0,0,0,upstate,10239.31143311078
36057,2021,Q3,3,8087,11122.0,5104.0,29.0,698.0,2,5291.0,Montgomery County,42.900891,-74.435357,9004.0,8177.0,4755.0,5086.0,6755.5,2.0,49302.0,49462.0,19.774163472495598,6.301975579084012,18.295403837572515,2019,0.49302,92,68.72934782608696,12.099,0.0,3,0,39,2020,1,0,0,1,0,0,0,upstate,22558.92255892256
36059,2021,Q3,3,8087,111843.0,77791.0,1000.0,24631.0,12,8421.0,Nassau County,40.729612,-73.589414,98731.0,96713.0,92664.0,88726.0,94208.5,12.0,1356509.0,116100.0,5.556719059237463,5.471987285008798,17.470064702851214,2019,13.56509,92,73.46521739130435,13.158999999999999,0.0,7,0,53,2020,1,0,0,1,0,0,1,downstate_non_nyc,8244.913966660008
36061,2021,Q3,3,8087,250167.0,176621.0,1019.0,41388.0,18,31139.0,New York County,40.776642,-73.970187,236410.0,225706.0,206140.0,198976.0,216808.0,18.0,1631993.0,86553.0,15.83353999796806,4.826797663960568,16.198353791958667,2019,16.31993,92,74.24782608695652,13.584,0.0,12,0,46,2020,1,0,0,1,0,1,0,nyc,15328.926043187685
36063,2021,Q3,3,8087,13817.0,12379.0,64.0,1374.0,4,0.0,Niagara County,43.272672,-78.812943,13206.0,11363.0,12118.0,13771.0,12614.5,4.0,210820.0,55522.0,13.455732827119169,5.264680770325396,18.602125035575373,2019,2.1082,92,71.68097826086957,7.739,0.0,5,0,44,2020,1,0,0,1,0,0,0,upstate,6553.932264491034
36065,2021,Q3,3,8087,26472.0,21973.0,171.0,4328.0,4,0.0,Oneida County,43.242727,-75.434282,23304.0,20290.0,22810.0,22261.0,22166.25,4.0,229959.0,56027.0,15.472338863266103,5.6601394161567935,18.383711879074095,2019,2.29959,92,68.63804347826087,13.526,0.0,2,0,43,2020,1,0,0,1,0,0,0,upstate,11511.617288299218
36067,2021,Q3,3,8087,54541.0,42155.0,552.0,11834.0,4,0.0,Onondaga County,43.006516,-76.196134,53782.0,46976.0,51131.0,50256.0,50536.25,4.0,462872.0,61359.0,14.111935302828474,5.69639122694827,16.59918940873503,2019,4.62872,92,70.23097826086956,10.349,0.0,2,0,49,2020,1,0,0,1,0,0,0,upstate,11783.17115746902
36069,2021,Q3,3,8087,16159.0,11931.0,151.0,1699.0,3,2378.0,Ontario County,42.856357,-77.303497,14057.0,11953.0,12164.0,13306.0,12870.0,3.0,109511.0,64944.0,8.664140842946543,4.963884906539069,19.3651779273315,2019,1.09511,92,70.88586956521739,6.679,0.0,6,0,47,2020,1,0,0,1,0,0,0,upstate,14755.595328323181
36071,2021,Q3,3,8087,38044.0,30991.0,368.0,6685.0,4,0.0,Orange County,41.40241,-74.306252,35216.0,30427.0,30403.0,32075.0,32030.25,4.0,380085.0,79944.0,11.64923233119657,6.617730244550561,13.668258415880658,2019,3.80085,92,72.88586956521739,11.427,0.0,18,0,36,2020,1,0,0,1,0,0,0,upstate,10009.340016049042
36073,2021,Q3,3,8087,1757.0,,,,1,,Orleans County,43.339906,-78.207028,1505.0,1273.0,,,,1.0,40904.0,52620.0,13.720496731339757,5.043516526501075,17.35282612947389,2019,0.40904,92,71.23804347826086,7.774,0.0,1,0,45,2020,1,0,0,1,0,0,0,upstate,4295.423430471348
36075,2021,Q3,3,8087,6831.0,5852.0,40.0,939.0,2,0.0,Oswego County,43.461443,-76.209262,6105.0,5254.0,5334.0,5917.0,5652.5,2.0,118339.0,55967.0,17.00054860459766,5.462273637600453,15.775019224431505,2019,1.18339,92,69.35489130434782,10.822000000000001,0.0,4,0,49,2020,1,0,0,1,0,0,0,upstate,5772.399631566939
36077,2021,Q3,3,8087,8610.0,3466.0,43.0,800.0,2,4301.0,Otsego County,42.629776,-75.028841,8895.0,8047.0,8209.0,9376.0,8631.75,2.0,59972.0,54028.0,14.86626921183613,4.233642366437671,20.56459681184553,2019,0.59972,92,66.53423913043478,13.806000000000001,0.0,0,0,43,2020,1,0,0,1,0,0,0,upstate,14356.699793236843
36079,2021,Q3,3,8087,5401.0,4663.0,64.0,674.0,1,0.0,Putnam County,41.427907,-73.743861,5177.0,4703.0,4688.0,4930.0,4874.5,1.0,98787.0,104486.0,4.980886221637619,4.446941399171956,16.7066516849383,2019,0.98787,92,71.70271739130435,9.92,0.0,8,0,42,2020,1,0,0,1,0,0,0,upstate,5467.318574306336
36081,2021,Q3,3,8087,177209.0,89846.0,537.0,18410.0,10,68416.0,Queens County,40.654658,-73.841209,164504.0,145101.0,139457.0,137167.0,146557.25,10.0,2287388.0,68666.0,12.232498310795116,6.255125934034803,15.323766671854536,2019,22.87388,92,73.84184782608695,11.457,0.0,6,0,45,2020,1,0,0,1,0,1,0,nyc,7747.220847534393
36083,2021,Q3,3,8087,12452.0,10742.0,107.0,1603.0,1,0.0,Rensselaer County,42.710421,-73.513845,10537.0,9612.0,9671.0,10208.0,10007.0,1.0,159185.0,68991.0,11.708763810579148,5.205264315105067,16.52605459057072,2019,1.59185,92,68.61358695652174,10.528,0.0,2,0,46,2020,1,0,0,1,0,0,0,upstate,7822.345070201338
36085,2021,Q3,3,8087,21242.0,17533.0,131.0,3578.0,3,0.0,Richmond County,40.561263,-74.1399,19381.0,17221.0,27991.0,28892.0,23371.25,3.0,474893.0,82783.0,11.650988673449799,5.743188465612254,15.886104869939125,2019,4.74893,92,74.19076086956522,11.469,0.0,8,0,43,2020,1,0,0,1,0,1,0,nyc,4473.007603818123
36087,2021,Q3,3,8087,21873.0,17222.0,160.0,4491.0,2,0.0,Rockland County,41.154628,-74.024662,19934.0,17720.0,16445.0,17503.0,17900.5,2.0,324422.0,93024.0,13.870528407032099,7.907293586748125,15.538711924592045,2019,3.24422,92,73.19836956521739,12.123,0.0,12,0,42,2020,1,0,0,1,0,0,1,downstate_non_nyc,6742.144490817515
36089,2021,Q3,3,8087,16826.0,11533.0,88.0,1439.0,5,3766.0,St. Lawrence County,44.488112,-75.074311,14645.0,12017.0,12510.0,14170.0,13335.5,5.0,108913.0,50940.0,17.867417329167566,5.206908266230845,16.89238199296686,2019,1.08913,92,67.3391304347826,13.184,0.0,2,0,47,2020,1,0,0,1,0,0,0,upstate,15449.02812336452
36091,2021,Q3,3,8087,9843.0,7622.0,126.0,2095.0,1,0.0,Saratoga County,43.106135,-73.855387,9090.0,7697.0,7931.0,8465.0,8295.75,1.0,228502.0,84291.0,5.844282844087264,5.122055824456679,17.588905129933217,2019,2.28502,92,69.5625,13.81,0.0,2,0,45,2020,1,0,0,1,0,0,0,upstate,4307.620939860482
